Timestamp,Temperature,Pressure,Altitude
2024-10-08 08:57:10,28.03,99011.16,194.45
2024-10-08 08:57:10,28.03,99011.16,194.45
2024-10-08 08:57:10,28.03,99011.16,194.45
2024-10-08 08:57:10,28.03,99011.16,194.45
2024-10-08 08:57:10,28.03,99011.16,194.45
2024-10-08 08:57:10,28.03,99011.16,194.45
2024-10-08 08:57:10,28.03,99011.16,194.45
2024-10-08 08:57:10,28.03,99011.16,194.45
2024-10-08 08:57:10,28.03,99011.16,194.45
2024-10-08 08:57:10,28.03,99011.16,194.45
2024-10-08 08:57:10,28.03,99011.16,194.45
2024-10-08 08:57:10,28.03,99011.16,194.45
2024-10-08 08:57:10,28.03,99011.16,194.45
2024-10-08 08:57:10,28.03,99011.16,194.45
2024-10-08 08:57:10,28.03,99011.16,194.45
2024-10-08 08:57:10,28.03,99011.16,194.45
2024-10-08 08:57:10,28.03,99011.16,194.45
2024-10-08 08:57:10,28.03,99011.16,194.45
2024-10-08 08:57:10,28.03,99011.16,194.23
2024-10-08 08:57:10,28.01,99011.27,194.44
2024-10-08 08:57:10,28.01,99011.27,194.44
2024-10-08 08:57:10,28.01,99011.27,194.44
2024-10-08 08:57:10,28.01,99011.27,194.44
2024-10-08 08:57:10,28.01,99011.27,194.44
2024-10-08 08:57:10,28.01,99011.27,194.44
2024-10-08 08:57:10,28.01,99011.27,194.44
2024-10-08 08:57:10,28.01,99011.27,194.44
2024-10-08 08:57:10,28.01,99011.27,194.44
2024-10-08 08:57:10,28.01,99011.27,194.44
2024-10-08 08:57:10,28.01,99011.27,194.44
2024-10-08 08:57:10,28.01,99011.27,194.44
2024-10-08 08:57:10,28.01,99011.27,194.44
2024-10-08 08:57:10,28.01,99011.27,194.44
2024-10-08 08:57:10,28.01,99011.27,194.44
2024-10-08 08:57:10,28.01,99011.27,194.44
2024-10-08 08:57:10,28.01,99011.27,194.44
2024-10-08 08:57:10,28.01,99011.27,194.44
2024-10-08 08:57:11,28.01,99011.27,194.44
2024-10-08 08:57:11,28.01,99011.27,194.44
2024-10-08 08:57:11,28.01,99011.27,194.44
2024-10-08 08:57:11,28.01,99011.27,194.44
2024-10-08 08:57:11,28.01,99011.27,194.44
2024-10-08 08:57:11,28.01,99011.27,194.44
2024-10-08 08:57:11,28.01,99011.27,194.44
2024-10-08 08:57:11,28.01,99011.27,194.44
2024-10-08 08:57:11,28.01,99011.27,194.44
2024-10-08 08:57:11,28.01,99011.27,194.44
2024-10-08 08:57:11,28.01,99011.27,194.44
2024-10-08 08:57:11,28.01,99011.27,194.44
2024-10-08 08:57:11,28.01,99011.27,194.44
2024-10-08 08:57:11,28.01,99011.27,194.44
2024-10-08 08:57:11,28.01,99011.27,194.44
2024-10-08 08:57:11,28.01,99011.27,194.44
2024-10-08 08:57:11,28.01,99011.27,194.44
2024-10-08 08:57:11,28.01,99011.27,194.44
2024-10-08 08:57:11,28.01,99011.27,194.44
2024-10-08 08:57:11,28.01,99011.27,194.44
2024-10-08 08:57:11,28.01,99011.27,194.44
2024-10-08 08:57:11,28.01,99011.27,194.44
2024-10-08 08:57:11,28.01,99011.27,194.44
2024-10-08 08:57:11,28.01,99011.27,194.44
2024-10-08 08:57:11,28.01,99011.27,194.44
2024-10-08 08:57:11,28.01,99011.27,194.44
2024-10-08 08:57:11,28.01,99011.27,194.44
