Timestamp,Temperature,Pressure,Altitude
2024-09-18 15:48:41,32.47,98383.62,247.82
2024-09-18 15:48:41,32.47,98383.62,247.82
2024-09-18 15:48:41,32.47,98383.62,247.82
2024-09-18 15:48:41,32.47,98383.62,247.82
2024-09-18 15:48:41,32.47,98383.62,247.82
2024-09-18 15:48:41,32.47,98383.62,247.82
2024-09-18 15:48:41,32.47,98383.62,247.82
2024-09-18 15:48:41,32.47,98383.62,247.82
2024-09-18 15:48:41,32.47,98383.62,247.82
2024-09-18 15:48:41,32.47,98383.62,247.82
2024-09-18 15:48:41,32.47,98383.62,247.82
2024-09-18 15:48:41,32.47,98383.62,247.82
2024-09-18 15:48:41,32.47,98383.62,247.82
2024-09-18 15:48:41,32.47,98383.62,247.82
2024-09-18 15:48:41,32.47,98383.62,247.82
2024-09-18 15:48:41,32.47,98383.62,247.82
2024-09-18 15:48:41,32.47,98383.62,247.82
2024-09-18 15:48:41,32.47,98383.62,247.82
2024-09-18 15:48:41,32.47,98383.62,247.82
2024-09-18 15:48:41,32.47,98383.62,247.82
2024-09-18 15:48:41,32.47,98383.62,247.82
2024-09-18 15:48:41,32.47,98383.62,247.82
2024-09-18 15:48:41,32.47,98383.62,247.82
2024-09-18 15:48:41,32.47,98383.62,247.82
2024-09-18 15:48:41,32.47,98383.62,247.82
2024-09-18 15:48:41,32.47,98383.62,247.82
2024-09-18 15:48:41,32.47,98383.62,247.82
2024-09-18 15:48:41,32.47,98383.62,247.82
2024-09-18 15:48:41,32.47,98383.62,247.82
2024-09-18 15:48:41,32.47,98383.62,247.82
2024-09-18 15:48:41,32.47,98383.62,247.82
2024-09-18 15:48:41,32.47,98383.62,247.82
2024-09-18 15:48:41,32.47,98383.62,247.82
2024-09-18 15:48:41,32.47,98383.62,247.82
2024-09-18 15:48:42,32.47,98383.62,247.82
2024-09-18 15:48:42,32.47,98383.62,247.82
2024-09-18 15:48:42,32.47,98383.62,247.82
2024-09-18 15:48:42,32.47,98383.62,247.82
2024-09-18 15:48:42,32.47,98383.62,247.82
2024-09-18 15:48:42,32.47,98383.62,247.82
2024-09-18 15:48:42,32.47,98383.62,247.82
2024-09-18 15:48:42,32.47,98383.62,247.82
2024-09-18 15:48:42,32.47,98383.62,247.82
2024-09-18 15:48:42,32.47,98383.62,247.82
2024-09-18 15:48:42,32.47,98383.62,247.82
2024-09-18 15:48:42,32.47,98383.62,247.82
2024-09-18 15:48:42,32.47,98383.62,247.82
2024-09-18 15:48:42,32.47,98383.62,247.82
2024-09-18 15:48:42,32.47,98383.62,247.82
