Timestamp,Temperature,Pressure,Altitude
2024-10-08 22:35:39,27.14,98957.59,198.99
2024-10-08 22:35:39,27.14,98957.59,198.99
2024-10-08 22:35:39,27.14,98957.59,198.99
2024-10-08 22:35:39,27.14,98957.59,198.99
2024-10-08 22:35:39,27.14,98957.59,198.99
2024-10-08 22:35:39,27.14,98946.24,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.12
2024-10-08 22:35:39,27.21,98956.07,199.84
2024-10-08 22:35:39,27.14,98947.62,199.84
2024-10-08 22:35:39,27.14,98947.62,199.84
2024-10-08 22:35:39,27.14,98947.62,199.84
2024-10-08 22:35:39,27.14,98947.62,199.84
2024-10-08 22:35:39,27.14,98947.62,199.84
2024-10-08 22:35:39,27.14,98947.62,199.84
2024-10-08 22:35:39,27.14,98947.62,199.84
2024-10-08 22:35:39,27.14,98947.62,199.84
2024-10-08 22:35:39,27.14,98947.62,199.84
2024-10-08 22:35:39,27.14,98947.62,199.84
2024-10-08 22:35:39,27.14,98947.62,199.84
2024-10-08 22:35:39,27.14,98947.62,199.84
2024-10-08 22:35:39,27.14,98947.62,199.84
2024-10-08 22:35:39,27.14,98947.62,199.84
2024-10-08 22:35:39,27.14,98947.62,199.84
2024-10-08 22:35:39,27.14,98947.62,199.84
2024-10-08 22:35:39,27.14,98947.62,199.84
2024-10-08 22:35:40,27.14,98947.62,199.84
2024-10-08 22:35:40,27.14,98947.62,199.84
2024-10-08 22:35:40,27.14,98947.62,199.84
2024-10-08 22:35:40,27.14,98947.62,199.84
2024-10-08 22:35:40,27.14,98947.62,199.84
2024-10-08 22:35:40,27.14,98947.62,199.84
2024-10-08 22:35:40,27.14,98947.62,199.84
2024-10-08 22:35:40,27.14,98947.62,199.84
2024-10-08 22:35:40,27.14,98947.62,199.84
2024-10-08 22:35:40,27.14,98947.62,199.84
2024-10-08 22:35:40,27.14,98947.62,199.84
2024-10-08 22:35:40,27.14,98947.62,199.84
2024-10-08 22:35:40,27.14,98947.62,199.84
2024-10-08 22:35:40,27.14,98947.62,199.84
2024-10-08 22:35:40,27.14,98947.62,199.84
2024-10-08 22:35:40,27.14,98947.62,199.84
2024-10-08 22:35:40,27.14,98947.62,199.84
2024-10-08 22:35:40,27.14,98947.62,199.84
2024-10-08 22:35:40,27.14,98947.62,199.84
2024-10-08 22:35:40,27.14,98947.62,199.84
2024-10-08 22:35:40,27.14,98947.62,199.84
2024-10-08 22:35:40,27.14,98947.62,199.84
2024-10-08 22:35:40,27.14,98947.62,199.84
2024-10-08 22:35:40,27.14,98947.62,199.84
2024-10-08 22:35:40,27.14,98947.62,199.84
2024-10-08 22:35:40,27.14,98947.62,199.84
2024-10-08 22:35:40,27.14,98947.62,199.84
2024-10-08 22:35:40,27.14,98947.62,199.84
2024-10-08 22:35:40,27.14,98947.62,199.84
2024-10-08 22:35:40,27.14,98947.62,199.84
2024-10-08 22:35:40,27.14,98947.62,199.84
2024-10-08 22:35:40,27.14,98947.62,199.84
2024-10-08 22:35:40,27.14,98947.62,199.84
2024-10-08 22:35:40,27.14,98947.62,199.84
2024-10-08 22:35:40,27.14,98947.62,199.84
2024-10-08 22:35:40,27.14,98947.62,199.84
2024-10-08 22:35:40,27.14,98947.62,199.84
2024-10-08 22:35:40,27.14,98947.62,199.84
2024-10-08 22:35:40,27.14,98947.62,199.84
2024-10-08 22:35:40,27.14,98947.62,199.84
2024-10-08 22:35:40,27.14,98947.62,199.84
2024-10-08 22:35:40,27.14,98947.62,199.84
2024-10-08 22:35:40,27.14,98947.62,199.84
2024-10-08 22:35:40,27.14,98947.62,199.84
2024-10-08 22:35:40,27.14,98947.62,199.84
2024-10-08 22:35:40,27.14,98947.62,199.84
2024-10-08 22:35:40,27.14,98947.62,199.84
2024-10-08 22:35:40,27.14,98947.62,199.84
2024-10-08 22:35:40,27.14,98947.62,199.84
2024-10-08 22:35:40,27.14,98947.62,199.84
